Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_age,Host,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Microbial_fraction,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample_index,Sample Name,SRA Study
SRR11733594,AMPLICON,502,20084016,PRJNA631001,SAMN14851005,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",13109124,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292512,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_7_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,19,sample_7_1,SRP260653
SRR11733595,AMPLICON,502,15616718,PRJNA631001,SAMN14851166,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10000368,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292511,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_60_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,180,sample_60_1_IgA_neg,SRP260653
SRR11733596,AMPLICON,502,10913982,PRJNA631001,SAMN14851165,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6931383,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292510,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_60_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:24:00Z,1,179,sample_60_1_IgA_pos,SRP260653
SRR11733597,AMPLICON,502,11970190,PRJNA631001,SAMN14851164,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7608107,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292509,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_60_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,178,sample_60_1,SRP260653
SRR11733598,AMPLICON,502,11604232,PRJNA631001,SAMN14851163,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7380760,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292508,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_59_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,177,sample_59_1_IgA_neg,SRP260653
SRR11733599,AMPLICON,502,10679548,PRJNA631001,SAMN14851162,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6733197,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292507,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_59_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:24:00Z,1,176,sample_59_1_IgA_pos,SRP260653
SRR11733600,AMPLICON,502,11827622,PRJNA631001,SAMN14851161,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7532658,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292506,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_59_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:24:00Z,1,175,sample_59_1,SRP260653
SRR11733601,AMPLICON,502,11817080,PRJNA631001,SAMN14851160,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7488860,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292505,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_58_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,174,sample_58_1_IgA_neg,SRP260653
SRR11733602,AMPLICON,502,12772386,PRJNA631001,SAMN14851159,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7869118,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292504,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_58_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,173,sample_58_1_IgA_pos,SRP260653
SRR11733603,AMPLICON,502,7892946,PRJNA631001,SAMN14851158,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4987762,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292503,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_58_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:24:00Z,1,172,sample_58_1,SRP260653
SRR11733604,AMPLICON,502,9238306,PRJNA631001,SAMN14851157,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5833550,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292502,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_57_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,171,sample_57_1_IgA_neg,SRP260653
SRR11733605,AMPLICON,502,14677476,PRJNA631001,SAMN14851004,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9277146,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292501,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_6_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,18,sample_6_1_IgA_neg,SRP260653
SRR11733606,AMPLICON,502,11827120,PRJNA631001,SAMN14851156,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7300792,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292500,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_57_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,170,sample_57_1_IgA_pos,SRP260653
SRR11733607,AMPLICON,502,11091188,PRJNA631001,SAMN14851155,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6996772,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292499,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_57_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,169,sample_57_1,SRP260653
SRR11733608,AMPLICON,502,11633348,PRJNA631001,SAMN14851154,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7220795,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292498,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_56_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,168,sample_56_1_IgA_neg,SRP260653
SRR11733609,AMPLICON,502,16300944,PRJNA631001,SAMN14851153,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10440289,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292497,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_56_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,167,sample_56_1_IgA_pos,SRP260653
SRR11733610,AMPLICON,502,16419416,PRJNA631001,SAMN14851152,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10128612,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292496,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_56_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,166,sample_56_1,SRP260653
SRR11733611,AMPLICON,502,14645348,PRJNA631001,SAMN14851151,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9184168,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292495,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_55_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,165,sample_55_1_IgA_neg,SRP260653
SRR11733612,AMPLICON,502,13242258,PRJNA631001,SAMN14851150,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8351693,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292494,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_55_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,164,sample_55_1_IgA_pos,SRP260653
SRR11733613,AMPLICON,502,18027322,PRJNA631001,SAMN14851149,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11167521,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292493,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_55_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,163,sample_55_1,SRP260653
SRR11733614,AMPLICON,502,19762736,PRJNA631001,SAMN14851148,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12242695,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292492,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_54_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,162,sample_54_1_IgA_neg,SRP260653
SRR11733615,AMPLICON,502,9178568,PRJNA631001,SAMN14851147,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5820845,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292491,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_54_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,161,sample_54_1_IgA_pos,SRP260653
SRR11733616,AMPLICON,502,5720792,PRJNA631001,SAMN14851003,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3508876,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292490,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_6_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,17,sample_6_1_IgA_pos,SRP260653
SRR11733617,AMPLICON,502,10880850,PRJNA631001,SAMN14851075,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6661619,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292889,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_30_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,89,sample_30_1_IgA_pos,SRP260653
SRR11733618,AMPLICON,502,12792466,PRJNA631001,SAMN14851074,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7974030,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292888,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_30_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,88,sample_30_1,SRP260653
SRR11733619,AMPLICON,502,11374818,PRJNA631001,SAMN14851073,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7187125,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292887,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_29_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,87,sample_29_1_IgA_neg,SRP260653
SRR11733620,AMPLICON,502,9019936,PRJNA631001,SAMN14851072,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5490551,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292886,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_29_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,86,sample_29_1_IgA_pos,SRP260653
SRR11733621,AMPLICON,502,10797518,PRJNA631001,SAMN14851071,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6730002,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292885,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_29_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,85,sample_29_1,SRP260653
SRR11733622,AMPLICON,502,12076112,PRJNA631001,SAMN14851070,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7434577,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292884,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_28_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,84,sample_28_1_IgA_neg,SRP260653
SRR11733623,AMPLICON,502,8582192,PRJNA631001,SAMN14851069,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5159036,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292883,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_28_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,83,sample_28_1_IgA_pos,SRP260653
SRR11733624,AMPLICON,502,7213238,PRJNA631001,SAMN14851068,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4417164,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292882,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_28_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,82,sample_28_1,SRP260653
SRR11733625,AMPLICON,502,12103722,PRJNA631001,SAMN14851067,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7658278,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292881,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_27_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,81,sample_27_1_IgA_neg,SRP260653
SRR11733626,AMPLICON,502,14538422,PRJNA631001,SAMN14850995,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9138461,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292880,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_3_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,9,sample_3_1_IgA_neg,SRP260653
SRR11733627,AMPLICON,502,7822666,PRJNA631001,SAMN14851066,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4792002,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292879,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_27_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,80,sample_27_1_IgA_pos,SRP260653
SRR11733628,AMPLICON,502,8502876,PRJNA631001,SAMN14851065,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5367394,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292878,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_27_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,79,sample_27_1,SRP260653
SRR11733629,AMPLICON,502,5291582,PRJNA631001,SAMN14851064,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3422485,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292877,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_26_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,78,sample_26_1_IgA_neg,SRP260653
SRR11733630,AMPLICON,502,7423074,PRJNA631001,SAMN14851063,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4611882,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292876,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_26_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,77,sample_26_1_IgA_pos,SRP260653
SRR11733631,AMPLICON,502,10822618,PRJNA631001,SAMN14851062,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6846476,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292875,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_26_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,76,sample_26_1,SRP260653
SRR11733632,AMPLICON,502,14877272,PRJNA631001,SAMN14851061,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9420507,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292874,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_25_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,75,sample_25_1_IgA_neg,SRP260653
SRR11733633,AMPLICON,502,8669038,PRJNA631001,SAMN14851060,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5264702,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292873,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_25_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,74,sample_25_1_IgA_pos,SRP260653
SRR11733634,AMPLICON,502,12161452,PRJNA631001,SAMN14851059,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7618705,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292872,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_25_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:25:00Z,1,73,sample_25_1,SRP260653
